"ID","ORIGINURI","UUIDHISTORY","DEFINITION","SCOPENOTE","REUSELEVEL","SKILLTYPE","PREFERREDLABEL","ALTLABELS","DESCRIPTION","ISLOCALIZED","DEGREECENTRALITY","INTEROCCUPATIONTRANSFERABILITY","UNSEENTOSEENTRANSFERABILITY","CREATEDAT","UPDATEDAT"
"673b3fd56221dab5a11bc380","http://data.europa.eu/esco/skill/46406ae4-31b4-41d0-bd12-8a78588f431f","df3c7006-aa38-4103-9387-2d517aaa36dc
e2c2e7a5-ebe8-4f3b-ac82-3c31b96aefa7","","","occupation-specific","skill/competence","monitor production costs","monitor production cost
oversee production costs
supervise production costs
monitoring production costs
monitor production costs
manage production costs","Monitor the costs of each department during each production phase to make sure they are within budget.","false","1","0","0","2024-11-18T13:23:35.312Z","2024-11-18T13:25:32.577Z"
"673b3fd56221dab5a11bc381","http://data.europa.eu/esco/skill/46454506-fb7c-4ad7-84e0-d4a6a5589ea1","9de0efbc-84e0-4e8e-be92-32a4b77c0c38
2b9f3ade-f6bc-4fff-bfe3-9e72a410d225","","","sector-specific","knowledge","zero-energy building design","wero energy buildings design
zero-energy building project
zero-energy building plan
zero-energy building proposal
zero-energy building design
zero energy building design","The design and building principle whereby the net amount of energy used by the building equals the amount of renewable energy created by the building itself. The concept refers to self-sustaining constructions.","false","12","0","0","2024-11-18T13:23:35.312Z","2024-11-18T13:25:23.515Z"
"673b3fd56221dab5a11bc382","http://data.europa.eu/esco/skill/4646bd22-2067-42d0-a02e-e20ef771b4da","ca265275-7c35-4eb8-ad9d-114626417a38
3f0fcdcd-4e3f-4267-89ee-a4d9b60a465e","","","sector-specific","skill/competence","advise on timber-based products","informing customers about timber products
advise customers on timber-based products
advise on lumber-based products
give customer information about timber products
advising on timber-based products
giving customer information about timber products
advising customers on timber-based products
inform customers about timber products
timber-based products advising
advise on timber-based products","Provide advice on the types of timber products or materials and their characteristics.","false","2","0","0","2024-11-18T13:23:35.312Z","2024-11-18T13:25:23.052Z"
"673b3fd56221dab5a11bc383","http://data.europa.eu/esco/skill/4659e742-7568-4b16-86df-57cb66fdd926","45633f89-3f64-4849-8d0b-a8f36cffe9a2
bc35f2cc-7acf-4a4f-9169-0132880427eb","","","sector-specific","skill/competence","provide input to collaborators to guide their work","provide collaborators with input to guide their work
provide collaborators feedback on their work
provide input to collaborators to guide their work
provide collaborators with guiding input for their work
explain ideas and expectations to the team","Discuss and exchange ideas related to the project with the team. Show the raw material to each designer and explain desires, expectations and aesthetic or technical concerns. Review proposals submitted by cooperators.","false","0","0","0","2024-11-18T13:23:35.312Z","2024-11-18T13:23:35.312Z"
"673b3fd56221dab5a11bc384","http://data.europa.eu/esco/skill/465af498-53b1-4e04-9f49-7458afb59274","b59160e7-2e66-4aee-9396-f607fb261faf
80d857e1-787d-40b3-a9dc-a7e27c1c5d7e","","","sector-specific","skill/competence","design utility equipment","utility equipment specifying
design utility equipment
specifying utility equipment
utility equipment designing
designing utility equipment","Design equipment which is used for the provision of utility services, such as heat, steam, power, and refrigeration, in order to improve efficiency and sustainability in the provision of utilities to facilities and residential properties.","false","5","0","0","2024-11-18T13:23:35.312Z","2024-11-18T13:25:28.441Z"
"673b3fd56221dab5a11bc385","http://data.europa.eu/esco/skill/465e7c78-cd26-4503-a5ca-40009e807705","ec7b4bc8-514a-4426-bdad-f56b09db9a29
bff2d0d7-60b8-4f96-8a36-30680b2019e8","","","sector-specific","skill/competence","assess users' interaction with ICT applications","assess users' interaction with ICT applications","Evaluate how users interact with ICT applications in order to analyse their behaviour, draw conclusions (for instance about their motives, expectations and goals) and improve applications' functionalities.","false","5","0","0","2024-11-18T13:23:35.312Z","2024-11-18T13:25:37.774Z"
"673b3fd56221dab5a11bc386","http://data.europa.eu/esco/skill/465ff64a-1271-4064-8ed1-e969cb68d8b4","feabbc46-89b7-46f5-bb2b-17c9025af07b
f5d27f54-5d53-4b23-9fd6-374a6d83eed8","","","cross-sector","skill/competence","perform test run","implement system testing procedures
implement test run
complete system testing procedures
execute test run
perform test run
undertake system testing procedures
execute system testing procedures
complete test run
undertake test run","Perform tests putting a system, machine, tool or other equipment through a series of actions under actual operating conditions in order to assess its reliability and suitability to realise its tasks, and adjust settings accordingly.","false","238","0","0","2024-11-18T13:23:35.312Z","2024-11-18T13:25:28.441Z"
"673b3fd56221dab5a11bc387","http://data.europa.eu/esco/skill/46661213-71c3-4039-86e7-4ee9c908425a","c1daf7a8-5ded-40ce-a17f-f0dd5bf62e29
bcfcfa47-17df-44ab-acf8-62ce6bb45b08","","","cross-sector","skill/competence","apply flame handling regulations","apply flame handling statutes
applying flame handling regulations
apply flame handling rules
apply flame handling laws
apply flame handling ordinances
apply flame handling regulations","Apply the laws and organisation rules for the safe storage and use of flammables.","false","7","0","0","2024-11-18T13:23:35.312Z","2024-11-18T13:25:37.429Z"
"673b3fd56221dab5a11bc388","http://data.europa.eu/esco/skill/4669d245-31b4-4695-ba92-2eea6e965255","39fd2549-cbec-4e12-9b01-37dc9cdc67bb
ce11d883-2b91-4c45-a3c4-d41561a9eb25","","","sector-specific","knowledge","gas contaminant removal processes","range of gas decontamination process
range of gas decontamination processes
kinds of gas decontamination process
process to remove contaminant from gas
kinds of gas decontamination processes
types of gas decontamination process
gas contaminant removal process
processes to remove contaminant from gas
types of gas decontamination processes
gas contaminant removal processes","The processes used to remove contaminants such as mercury, nitrogen and helium from natural gas; the techniques such as activated carbon and molecular sieves and the recovery of the removed material if it is commercially viable.","false","5","0","0","2024-11-18T13:23:35.312Z","2024-11-18T13:25:36.995Z"
"673b3fd56221dab5a11bc389","http://data.europa.eu/esco/skill/466af4b2-3467-4f4c-bf9a-8cfb0e0c8e21","c5802311-ceb1-4ac7-aa4a-c8e3f208a409
fcf3445a-2243-4887-abfe-a6087adb11e5","","","occupation-specific","skill/competence","advise on tanker operations","supply expertise on tanker operations
provide tanker operations expertise
advise colleagues on aspects of tanker operations
advise colleagues on tanker operations
provide detailed advice on tanker operations
give detailed advice on aspects of tanker operations
provide expert advice on tanker operations
advise on aspects of the operation of tankers
supply expert advice on tanker operations
provide expertise on tanker operations
advise on tanker operations","Provide advice on vessel capability, assessing risk associated with a specific vessel use, and interacting with in-transit vessels, to facilitate the transport of liquids, especially oil or gas.","false","1","0","0","2024-11-18T13:23:35.312Z","2024-11-18T13:25:23.515Z"
"673b3fd56221dab5a11bc38a","http://data.europa.eu/esco/skill/46786464-6c5b-4970-9a63-2f2fb29b4c12","8388521b-a1b6-4c34-a76b-455b916ca96a
7973c166-7e49-44c7-9509-e32cad531567","","","sector-specific","knowledge","ferrous metal processing","ferrous metal processing methods
methods for processing ferrous metal
processing of ferrous metal
production of stainless steel
ferrous metal processing
production of steel
processing ferrous metal
production of pig iron","Various processing methods on iron and iron-containing alloys such as steel, stainless steel and pig iron.","false","81","0","0","2024-11-18T13:23:35.312Z","2024-11-18T13:25:32.577Z"
"673b3fd56221dab5a11bc38b","http://data.europa.eu/esco/skill/467cfa0a-f6d8-4f07-a770-11d2ea3546cd","337bf7a4-41e8-4150-afd3-f5d7f78ef44a
009972f2-6192-43cd-89ae-2d80bc89ec8f","","","sector-specific","skill/competence","reduce tanning emissions","reduce volatile organic compounds emissions in leather industry
reduce VOC emissions in leather industry
reduce gas emissions from tanning processes
reduce tanning emissions","Adjust the formulation of finishing operation according to each type of leather market destination avoiding reduce volatile organic compounds (VOC) emissions.","false","1","0","0","2024-11-18T13:23:35.312Z","2024-11-18T13:25:22.493Z"
"673b3fd56221dab5a11bc38c","http://data.europa.eu/esco/skill/467fda7e-6a42-4721-b985-94b470839f5c","61f4766f-9bca-4a87-b65b-b599496d3e51
7a3f7e7d-e59a-4da1-9055-c4aad54193d1","","","sector-specific","skill/competence","manage airport vehicle licences","ensure airport vehicles have the appropriate licence to operate inside airports
supervise airport vehicle licencing
oversee licences for airport vehicles
ensure appropriate licences for airport vehicles
manage airport vehicle licenses
coordinate airport vehicle licences
conduct airport vehicle licencing management activities
perform airport vehicle licencing management activities
supervise licencing for airport vehicles
oversee airport vehicle licences
manage licences for airport vehicles
manage airport vehicle licences","Manage the licences of vehicles that are permitted to operate inside airports. Know the specifications of these vehicles and ensure they meet licencing requirements.","false","2","0","0","2024-11-18T13:23:35.313Z","2024-11-18T13:25:32.153Z"
"673b3fd56221dab5a11bc38d","http://data.europa.eu/esco/skill/468135b7-5757-48c3-9509-fde0e13ec5be","e4e81882-e4a4-4bbe-9c7c-db6a5bbc7e9e
ee28c022-72b9-43c3-bdfb-b3f3e033680a","","","transversal","skill/competence","manage personal progression","manage career goals
plan your career
manage life goals
market yourself
manage personal progression","Take charge of and market your own skills and competences to advance in work and private life.","false","0","0","0","2024-11-18T13:23:35.313Z","2024-11-18T13:23:35.313Z"
"673b3fd56221dab5a11bc38e","http://data.europa.eu/esco/skill/468e27bb-d5fa-4062-9d22-97e0d7546717","1a4d3a9e-03ad-495c-bc60-cc956064f8bc
dd055420-bb9c-4ec5-b748-94308b43fb62","","","occupation-specific","skill/competence","administer anaesthetics to patients","give anaesthetics to patients
provide local, regional or general anaesthetic to patients
administer anesthetics to patients
administer anesthesia to patients
administer anaesthetics to wounded people
administer anaesthetics to patients for surgery
administer anaesthetics to ill people
administer anaesthetic to patient
provide anaesthetics to patients
administer anaesthetics to patients","Give anaesthetics to patients for intensive care and surgery using local anaesthetic for a minor operation on a small area of the body, regional anaesthetic and general anaesthetic.","false","1","0","0","2024-11-18T13:23:35.313Z","2024-11-18T13:25:27.951Z"
"673b3fd56221dab5a11bc38f","http://data.europa.eu/esco/skill/468fee76-4930-4b65-8bd3-d64f1a7e7485","152e38fe-84ec-4bf5-90af-b8decfcee06b
b91b315f-3efd-4788-bc98-1e17069015c9","","","sector-specific","knowledge","theory of art therapy","theory of art therapy
art therapy theory
theoretical foundations of art therapy
principles of art therapy","The art therapy history and theory, events, and practitioners, and the development of art therapy as a distinct therapeutic practice, the overview of psychotherapy theories relevant to art therapy, theories of creativity, and theoretical foundations of art therapy.","false","2","0","0","2024-11-18T13:23:35.313Z","2024-11-18T13:25:22.493Z"
"673b3fd56221dab5a11bc390","http://data.europa.eu/esco/skill/4692f319-49b9-448e-8fa3-fabb75666b56","4da13536-a9e3-4e51-b81a-2879aa8606a8
eecbd357-d2c3-4204-9cfe-52e724dc6b3e","","","sector-specific","skill/competence","roles of supporting team for community arts programme","position of supporting team for community arts programme
roles of supporting team for community arts program
team's role in supporting community arts programme
duties of supporting team for community arts programme
community arts programme supporting team's role
roles of supporting team for community arts programme","Clearly define the roles of supporting team members from other disciplines like health workers, physiotherapists, learning support workers. Identify when you might need to collaborate with other artists and be clear about your collective roles.","false","0","0","0","2024-11-18T13:23:35.313Z","2024-11-18T13:23:35.313Z"
